"ID","status","bird.num","motusTagID","dos","tspre","tspost","tsmax.dt","meanpre","meanpost","varpre","varpost","cpt","batch","postfilter","time","Date","prev.night","prev.night.sunset.UTC","sunrise.UTC","sunset.UTC","cpt.ss","postfiltercol","postfilterlntyp","Site","Winter","Lon","Lat","Station_ID","Year","Month","Day","Max_temp","Min_temp","Mean_temp","Total_precip","Snow_on_grnd","Speed_max_gust_wind","datetime_utc","datetime_mtl"
"99","end",8,77876,78,106.69,9.7,"53:49.8",1.520698622,0.858172149,0.782311678,0.360786242,"43:48.5",5,"good",19.71666667,2024-01-17,"2024-01-16","2024-01-16 21:40","2024-01-17 12:32","2024-01-17 21:41",-117.591765,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,1,17,-8,-13.3,-10.7,1.4,14,47,2024-01-17 19:43:00,2024-01-17 14:43:00
"111","end",2,77888,67,0,0,"00:47.7",1.272040866,0.98543034,0.724478852,0.274564266,"44:57.2",7,"good",19.73333333,2024-01-19,"2024-01-18","2024-01-18 21:42","2024-01-19 12:30","2024-01-19 21:44",-119.0796267,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,1,19,-9.1,-16.5,-12.8,2.2,14,0,2024-01-19 19:44:00,2024-01-19 14:44:00
"641","end",5,90359,62,0,0,"07:50.2",1.168045193,0.885501814,0.745744507,0.42872586,"47:10.6",12,"good",19.78333333,2025-01-15,"2025-01-14","2025-01-14 21:38","2025-01-15 12:32","2025-01-15 21:39",-112.5897083,"black",1,"SDB","3",-73.74,45.47,"PETI",2025,1,15,-5.5,-12.2,-8.9,0.2,7,31,2025-01-15 19:47:00,2025-01-15 14:47:00
"120","end",1,77897,78,9.7,9.7,"59:51.0",1.49973903,0.903333057,0.642085307,0.307749233,"49:17.8",8,"good",19.81666667,2023-12-30,"2023-12-29","2023-12-29 21:21","2023-12-30 12:36","2023-12-30 21:21",-92.65315833,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,30,1.4,-4.2,-1.4,1.7,0,0,2023-12-30 19:49:00,2023-12-30 14:49:00
"614","end",8,90332,46,9.7,126.09,"59:51.1",0.894241439,0.686014365,0.348313994,0.101407611,"51:24.0",9,"good",19.85,2024-12-05,"2024-12-04","2024-12-04 21:14","2024-12-05 12:21","2024-12-05 21:14",-83.13279833,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,5,1.4,-4.2,-1.4,1.9,1,53,2024-12-05 19:51:00,2024-12-05 14:51:00
"124","end",4,77900,66,0,9.7,"59:53.1",1.426184875,0.696852482,0.872265107,0.09511198,"52:53.4",8,"good",19.86666667,2023-12-23,"2023-12-22","2023-12-22 21:16","2023-12-23 12:34","2023-12-23 21:17",-84.35979333,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,23,-0.8,-8.4,-4.6,0,0,0,2023-12-23 19:52:00,2023-12-23 14:52:00
"99","end",8,77876,80,19.4,9.7,"02:37.8",1.352730107,0.724069956,0.816782478,0.157634277,"53:25.0",5,"good",19.88333333,2024-01-19,"2024-01-18","2024-01-18 21:42","2024-01-19 12:30","2024-01-19 21:44",-110.6174517,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,1,19,-9.1,-16.5,-12.8,2.2,14,0,2024-01-19 19:53:00,2024-01-19 14:53:00
"116","end",7,77893,68,0,9.7,"47:36.6",1.278653662,0.953002953,0.586830825,0.435962274,"54:46.8",7,"good",19.9,2024-01-29,"2024-01-28","2024-01-28 21:56","2024-01-29 12:21","2024-01-29 21:58",-123.2362667,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,1,29,0.2,-4.2,-2,0,12,0,2024-01-29 19:54:00,2024-01-29 14:54:00
"625","end",9,90343,67,9.7,0,"12:27.8",1.100426289,0.754118793,0.725702477,0.317850191,"56:00.3",10,"good",19.93333333,2025-01-05,"2025-01-04","2025-01-04 21:27","2025-01-05 12:36","2025-01-05 21:28",-92.12855333,"black",1,"SDB","3",-73.74,45.47,"PETI",2025,1,5,-9.8,-14.5,-12.1,0.4,0,36,2025-01-05 19:56:00,2025-01-05 14:56:00
"208","end",3,68908,33,7.3,0,"59:55.5",1.07454413,0.66185786,0.534369608,0.14517653,"58:34.0",1,"good",19.96666667,2022-11-08,"2022-11-07","2022-11-07 21:36","2022-11-08 11:46","2022-11-08 21:35",-97.01677334,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,8,7.4,-3,2.2,0,0,39,2022-11-08 19:58:00,2022-11-08 14:58:00
"215","end",5,68915,10,6.87,0,"59:58.3",1.005014512,0.691846476,0.379834946,0.264766527,"58:07.2",2,"good",19.96666667,2022-11-04,"2022-11-03","2022-11-03 21:42","2022-11-04 11:40","2022-11-04 21:40",-102.6631517,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,4,20.5,6.9,13.7,0,0,0,2022-11-04 19:58:00,2022-11-04 15:58:00
"121","end",2,77898,67,38.81,10824.27,"59:56.7",1.338098088,0.647367892,0.752335237,0.070105782,"58:26.2",8,"good",19.96666667,2023-12-23,"2023-12-22","2023-12-22 21:16","2023-12-23 12:34","2023-12-23 21:17",-78.81261167,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,12,23,-0.8,-8.4,-4.6,0,0,0,2023-12-23 19:58:00,2023-12-23 14:58:00
"212","end",2,68912,1,7.3,751.81,"59:59.3",0.809235925,0.607328279,0.288950433,0.096741406,"00:56.4",2,"good",20,2022-10-24,"2022-10-23","2022-10-23 21:58","2022-10-24 11:25","2022-10-24 21:57",-116.2258533,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,10,24,20,9.2,14.6,0,0,0,2022-10-24 20:00:00,2022-10-24 16:00:00
"104","end",5,77881,18,0.1,9.6,"42:07.5",1.064908177,0.801465683,0.582480507,0.261465646,"02:56.2",6,"good",20.03333333,2023-11-22,"2023-11-21","2023-11-21 21:22","2023-11-22 12:05","2023-11-22 21:21",-78.58059167,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,11,22,6.3,1.2,3.8,11,0,38,2023-11-22 20:02:00,2023-11-22 15:02:00
"109","end",10,77886,11,1445.12,48.49,"59:56.9",0.838383044,0.631721762,0.32477341,0.080424151,"02:29.5",6,"good",20.03333333,2023-11-21,"2023-11-20","2023-11-20 21:23","2023-11-21 12:03","2023-11-21 21:22",-79.841925,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,21,2.8,-6.4,-1.8,11.2,0,46,2023-11-21 20:02:00,2023-11-21 15:02:00
"213","end",3,68913,145,7.3,7.3,"54:24.6",0.583904983,0.511782438,0.059318742,0.051014329,"04:00.1",2,"good",20.06666667,2023-03-16,"2023-03-15","2023-03-15 23:01","2023-03-16 11:08","2023-03-16 23:03",-179.2156717,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,3,16,2.6,-0.7,0.9,0,15,34,2023-03-16 20:04:00,2023-03-16 16:04:00
"111","end",2,77888,61,9.7,9.7,"59:51.9",1.246588166,0.691721591,0.717620635,0.120147246,"06:46.5",7,"good",20.1,2024-01-13,"2024-01-12","2024-01-12 21:35","2024-01-13 12:34","2024-01-13 21:36",-89.57434333,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,1,13,2.3,-6.7,-2.2,13.2,6,65,2024-01-13 20:06:00,2024-01-13 15:06:00
"207","end",2,68907,163,7.3,7.3,"26:38.7",1.083418815,0.580713215,0.254485281,0.137964368,"08:42.8",1,"good",20.13333333,2023-03-20,"2023-03-19","2023-03-19 23:07","2023-03-20 11:00","2023-03-20 23:08",-179.7201917,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,3,20,5.3,-4.2,0.5,0,3,45,2023-03-20 20:08:00,2023-03-20 16:08:00
"124","end",4,77900,55,9.7,0,"57:51.2",1.314147186,0.896146261,0.808503719,0.207322419,"09:50.7",8,"good",20.15,2023-12-12,"2023-12-11","2023-12-11 21:13","2023-12-12 12:27","2023-12-12 21:14",-64.17212833,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,12,4.3,-5.4,-0.5,0.4,2,42,2023-12-12 20:09:00,2023-12-12 15:09:00
"207","end",2,68907,164,0,7.3,"59:53.1",0.701038953,0.462962875,0.10191907,0.048698314,"10:19.4",1,"good",20.16666667,2023-03-21,"2023-03-20","2023-03-20 23:08","2023-03-21 10:58","2023-03-21 23:09",-179.3928083,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,3,21,5.5,-2.2,1.6,0,0,0,2023-03-21 20:10:00,2023-03-21 16:10:00
"92","end",2,77869,8,0,9.7,"59:53.4",0.449567406,0.411164845,0.089003257,0.053152387,"19:53.3",5,"good",20.31666667,2023-11-05,"2023-11-04","2023-11-04 21:41","2023-11-05 11:41","2023-11-05 21:39",-79.89571667,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,5,8.5,0,4.3,1.3,0,0,2023-11-05 20:19:00,2023-11-05 15:19:00
"116","end",7,77893,101,0,9.7,"24:47.6",1.272275179,0.849304329,0.865425615,0.30701665,"23:04.1",7,"good",20.38333333,2024-03-02,"2024-03-01","2024-03-01 22:44","2024-03-02 11:33","2024-03-02 22:45",-142.430975,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,3,2,4.5,-5.8,-0.6,2.8,0,0,2024-03-02 20:23:00,2024-03-02 15:23:00
"213","end",3,68913,115,7.3,7.3,"59:58.0",0.517184959,0.463422119,0.055188055,0.043469684,"26:57.2",2,"good",20.43333333,2023-02-14,"2023-02-13","2023-02-13 22:20","2023-02-14 12:00","2023-02-14 22:21",-114.8626783,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,2,14,5.2,-2,1.6,0,25,33,2023-02-14 20:26:00,2023-02-14 15:26:00
"608","end",3,90326,124,0,0,"59:58.5",0.47225407,0.17667583,0.243450811,0.01788099,"27:05.2",9,"good",20.45,2025-02-23,"2025-02-22","2025-02-22 22:34","2025-02-23 11:45","2025-02-23 22:35",-128.33072,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,23,-0.8,-5.9,-3.4,0,27,32,2025-02-23 20:27:00,2025-02-23 15:27:00
"118","end",9,77895,108,0,9.7,"05:34.0",1.267082003,0.893296687,0.746825669,0.521163876,"29:33.0",7,"good",20.48333333,2024-01-27,"2024-01-26","2024-01-26 21:53","2024-01-27 12:24","2024-01-27 21:55",-85.60013333,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,1,27,4.1,-0.9,1.6,2.4,14,0,2024-01-27 20:29:00,2024-01-27 15:29:00
"121","end",2,77898,129,116.39,106.69,"50:55.1",1.213721058,0.934003879,0.529645604,0.341720807,"29:29.4",8,"good",20.48333333,2024-02-23,"2024-02-22","2024-02-22 22:32","2024-02-23 11:46","2024-02-23 22:34",-124.8760667,"black",1,"BDU","2",-73.74,45.47,"PETI",2024,2,23,7,-9.9,-1.5,0.8,1,37,2024-02-23 20:29:00,2024-02-23 15:29:00
"207","end",2,68907,167,7.3,0,"59:58.4",0.623309497,0.457640817,0.081894373,0.050671741,"29:59.9",1,"good",20.5,2023-03-24,"2023-03-23","2023-03-23 23:12","2023-03-24 10:53","2023-03-24 23:13",-163.5851683,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,3,24,5,-1.4,1.8,0,0,45,2023-03-24 20:30:00,2023-03-24 16:30:00
"217","end",2,68917,99,0,7.3,"23:25.3",1.234323612,0.877371045,0.769258238,0.424849523,"31:43.1",3,"good",20.51666667,2023-02-02,"2023-02-01","2023-02-01 22:02","2023-02-02 12:17","2023-02-02 22:04",-92.49760167,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,2,2,-0.6,-14.7,-7.6,0,40,71,2023-02-02 20:31:00,2023-02-02 15:31:00
"116","end",7,77893,52,0,0,"53:33.1",1.081680747,0.717280591,0.662482175,0.13432702,"32:47.2",7,"good",20.53333333,2024-01-13,"2024-01-12","2024-01-12 21:35","2024-01-13 12:34","2024-01-13 21:36",-63.56284667,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,1,13,2.3,-6.7,-2.2,13.2,6,65,2024-01-13 20:32:00,2024-01-13 15:32:00
"124","end",4,77900,58,9.7,0,"29:41.3",1.307258822,0.854586953,0.610278261,0.321126665,"32:18.2",8,"good",20.53333333,2023-12-15,"2023-12-14","2023-12-14 21:14","2023-12-15 12:29","2023-12-15 21:14",-42.079385,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,15,8.1,2.6,5.4,0,1,46,2023-12-15 20:32:00,2023-12-15 15:32:00
"115","end",6,77892,2,9.6,0.1,"59:57.1",0.468071918,0.413763786,0.10428894,0.067786701,"33:21.8",7,"good",20.55,2023-11-21,"2023-11-20","2023-11-20 21:23","2023-11-21 12:03","2023-11-21 21:22",-48.97042,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,21,2.8,-6.4,-1.8,11.2,0,46,2023-11-21 20:33:00,2023-11-21 15:33:00
"121","end",2,77898,125,0,0,"55:18.9",1.31011978,0.929160313,0.535598403,0.302188457,"34:49.9",8,"good",20.56666667,2024-02-19,"2024-02-18","2024-02-18 22:27","2024-02-19 11:53","2024-02-19 22:28",-113.8354767,"black",1,"BDU","2",-73.74,45.47,"PETI",2024,2,19,-6.2,-14.5,-10.3,1.9,10,38,2024-02-19 20:34:00,2024-02-19 15:34:00
"631","end",6,90349,38,0,9.7,"59:59.9",1.198774532,0.586369958,0.992765324,0.232622967,"34:23.8",11,"good",20.56666667,2024-12-19,"2024-12-18","2024-12-18 21:15","2024-12-19 12:33","2024-12-19 21:15",-41.35415167,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,19,0.9,-9.3,-4.2,0.2,0,36,2024-12-19 20:34:00,2024-12-19 15:34:00
"127","end",7,77903,107,0,9.7,"02:41.8",1.179897751,0.908029317,0.642191164,0.441987564,"35:53.6",8,"good",20.58333333,2024-02-03,"2024-02-02","2024-02-02 22:03","2024-02-03 12:16","2024-02-03 22:05",-89.40623167,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,2,3,-2.7,-7.6,-5.2,0.8,11,0,2024-02-03 20:35:00,2024-02-03 15:35:00
"114","end",5,77891,20,9.7,9.7,"59:52.9",0.63405239,0.464158209,0.088799366,0.040780285,"36:02.6",7,"good",20.6,2023-12-09,"2023-12-08","2023-12-08 21:14","2023-12-09 12:24","2023-12-09 21:14",-38.00588333,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,12,9,6,-6.3,-0.1,0,14,0,2023-12-09 20:36:00,2023-12-09 15:36:00
"617","end",2,90335,9,0,0,"59:52.1",1.072338621,0.481316554,0.737072883,0.09192341,"37:39.8",10,"good",20.61666667,2024-11-02,"2024-11-01","2024-11-01 21:44","2024-11-02 11:38","2024-11-02 21:42",-65.20314333,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,11,2,4.8,-2.1,1.3,0,0,0,2024-11-02 20:37:00,2024-11-02 16:37:00
"222","end",2,68922,38,7.3,7.3,"59:59.5",1.101391623,0.711986746,0.336717546,0.109441881,"38:03.3",4,"good",20.63333333,2022-12-10,"2022-12-09","2022-12-09 21:14","2022-12-10 12:25","2022-12-10 21:13",-35.929035,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,12,10,-4.7,-10.3,-7.5,0,0,44,2022-12-10 20:38:00,2022-12-10 15:38:00
"208","end",3,68908,39,0,7.3,"59:59.3",0.615101637,0.482156444,0.166279127,0.092003732,"40:57.7",1,"good",20.66666667,2022-11-14,"2022-11-13","2022-11-13 21:29","2022-11-14 11:54","2022-11-14 21:28",-47.705305,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,14,2.2,-2.2,0,0,0,40,2022-11-14 20:40:00,2022-11-14 15:40:00
"216","end",1,68916,15,0,7.3,"59:54.9",0.667751813,0.580559209,0.094358894,0.083283616,"40:02.9",3,"good",20.66666667,2022-11-10,"2022-11-09","2022-11-09 21:34","2022-11-10 11:48","2022-11-10 21:33",-53.10190167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,10,17.2,7.6,12.4,0,0,0,2022-11-10 20:40:00,2022-11-10 15:40:00
"213","end",3,68913,153,7.3,0,"59:54.7",0.669807374,0.58874066,0.08884423,0.063571832,"42:06.4",2,"good",20.7,2023-03-24,"2023-03-23","2023-03-23 23:12","2023-03-24 10:53","2023-03-24 23:13",-151.47709,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,3,24,5,-1.4,1.8,0,0,45,2023-03-24 20:42:00,2023-03-24 16:42:00
"127","end",7,77903,132,9.7,0,"59:51.5",1.570124856,0.842200429,0.775917435,0.354921113,"42:09.7",8,"good",20.7,2024-02-28,"2024-02-27","2024-02-27 22:39","2024-02-28 11:38","2024-02-28 22:41",-119.2047833,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,2,28,14.1,-11.9,1.1,8.7,0,80,2024-02-28 20:42:00,2024-02-28 15:42:00
"625","end",9,90343,2,0,9.7,"59:53.6",0.616332528,0.491427684,0.119376936,0.101791686,"42:12.1",10,"good",20.7,2024-11-01,"2024-10-31","2024-10-31 21:45","2024-11-01 11:36","2024-11-01 21:44",-62.08142833,"black",1,"SDB","3",-73.74,45.47,"PETI",2024,11,1,19.2,4.2,11.7,0,0,60,2024-11-01 20:42:00,2024-11-01 16:42:00
"124","end",4,77900,11,0,0,"39:41.9",0.905739457,0.636764949,0.354385966,0.082197759,"43:30.3",8,"good",20.71666667,2023-10-29,"2023-10-28","2023-10-28 21:51","2023-10-29 11:31","2023-10-29 21:49",-66.26248167,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,10,29,5.9,3.5,4.7,1,0,0,2023-10-29 20:43:00,2023-10-29 16:43:00
"116","end",7,77893,97,9.7,0,"40:26.8",1.3552571,0.983297318,0.694295443,0.445808113,"44:42.2",7,"good",20.73333333,2024-02-27,"2024-02-26","2024-02-26 22:38","2024-02-27 11:40","2024-02-27 22:39",-115.2799783,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,2,27,15.1,-0.9,7.1,0.8,0,42,2024-02-27 20:44:00,2024-02-27 15:44:00
"92","end",2,77869,11,0,0,"59:56.4",0.469001996,0.366335592,0.067837352,0.046994159,"48:32.9",5,"good",20.8,2023-11-08,"2023-11-07","2023-11-07 21:37","2023-11-08 11:45","2023-11-08 21:35",-47.35137,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,8,4.5,-1.8,1.3,3.2,0,37,2023-11-08 20:48:00,2023-11-08 15:48:00
"124","end",4,77900,67,58.19,9.7,"22:58.4",1.363852921,0.82005559,0.711544652,0.216258434,"48:26.4",8,"good",20.8,2023-12-24,"2023-12-23","2023-12-23 21:17","2023-12-24 12:35","2023-12-24 21:17",-29.36028,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,12,24,2.1,-1.5,0.3,0,0,0,2023-12-24 20:48:00,2023-12-24 15:48:00
"216","end",1,68916,154,0,7.3,"44:10.4",0.649373007,0.546807094,0.12248983,0.085819414,"50:49.5",3,"good",20.83333333,2023-03-29,"2023-03-28","2023-03-28 23:18","2023-03-29 10:43","2023-03-29 23:20",-149.1918167,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,3,29,9.7,-4.5,2.6,0.5,0,61,2023-03-29 20:50:00,2023-03-29 16:50:00
"92","end",2,77869,19,9.7,0,"00:00.0",0.407709225,0.371221646,0.080625675,0.046952635,"51:40.8",5,"good",20.85,2023-11-16,"2023-11-15","2023-11-15 21:27","2023-11-16 11:56","2023-11-16 21:26",-35.20356167,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,16,11.7,2,6.8,1,0,0,2023-11-16 20:51:00,2023-11-16 15:51:00
"92","end",2,77869,16,0,0,"59:56.9",0.723718263,0.498789785,0.113411376,0.048793104,"52:45.5",5,"good",20.86666667,2023-11-13,"2023-11-12","2023-11-12 21:31","2023-11-13 11:52","2023-11-13 21:30",-37.258665,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,13,1.4,-5.8,-2.2,0.7,0,0,2023-11-13 20:52:00,2023-11-13 15:52:00
"224","end",4,68924,9,0,29.2,"59:53.5",1.151457499,0.695519952,0.621490677,0.117599927,"54:22.3",4,"good",20.9,2022-11-12,"2022-11-11","2022-11-11 21:31","2022-11-12 11:51","2022-11-12 21:30",-36.47878167,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,12,14.8,6.8,10.8,26.6,0,44,2022-11-12 20:54:00,2022-11-12 15:54:00
"645","end",7,90363,87,0,0,"59:58.5",0.785762809,0.528488111,0.405652909,0.117782104,"55:22.7",12,"good",20.91666667,2025-02-09,"2025-02-08","2025-02-08 22:13","2025-02-09 12:07","2025-02-09 22:15",-79.838015,"black",1,"SDB","3",-73.74,45.47,"PETI",2025,2,9,-3.3,-9.5,-6.4,1.7,20,0,2025-02-09 20:55:00,2025-02-09 15:55:00
"207","end",2,68907,154,7.3,0,"10:11.9",0.508770501,0.452204521,0.051284747,0.041534298,"58:48.7",1,"good",20.96666667,2023-03-11,"2023-03-10","2023-03-10 22:55","2023-03-11 11:17","2023-03-11 22:56",-117.8220467,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,3,11,3.3,-6.8,-1.7,0,25,33,2023-03-11 20:58:00,2023-03-11 15:58:00
"625","end",9,90343,146,0,19.4,"14:56.0",1.578027914,0.995710052,0.980307033,0.5229016,"58:01.2",10,"good",20.96666667,2025-03-25,"2025-03-24","2025-03-24 23:14","2025-03-25 10:50","2025-03-25 23:15",-137.4808417,"black",1,"SDB","3",-73.74,45.47,"PETI",2025,3,25,4.4,0.9,2.6,0.5,0,38,2025-03-25 20:58:00,2025-03-25 16:58:00
"116","end",7,77893,98,9.7,0,"28:00.1",1.494310941,0.874808472,0.86003616,0.380713976,"59:34.7",7,"good",20.98333333,2024-02-28,"2024-02-27","2024-02-27 22:39","2024-02-28 11:38","2024-02-28 22:41",-101.788845,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,2,28,14.1,-11.9,1.1,8.7,0,80,2024-02-28 20:59:00,2024-02-28 15:59:00
"127","end",7,77903,102,9.7,0,"47:45.2",1.1768182,0.829652478,0.690910461,0.349368878,"59:15.6",8,"good",20.98333333,2024-01-29,"2024-01-28","2024-01-28 21:56","2024-01-29 12:21","2024-01-29 21:58",-58.756825,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,1,29,0.2,-4.2,-2,0,12,0,2024-01-29 20:59:00,2024-01-29 15:59:00
"608","end",3,90326,122,0,9.7,"59:53.1",0.50287823,0.423328483,0.293244539,0.143476539,"59:09.6",9,"good",20.98333333,2025-02-21,"2025-02-20","2025-02-20 22:31","2025-02-21 11:49","2025-02-21 22:32",-93.42287333,"black",1,"BDU","3",-73.74,45.47,"PETI",2025,2,21,-7.7,-12.1,-9.9,0,27,41,2025-02-21 20:59:00,2025-02-21 15:59:00
"213","end",3,68913,177,7.3,14.6,"59:53.7",0.672175625,0.606024967,0.088148463,0.068145088,"00:27.6",2,"good",21,2023-04-17,"2023-04-16","2023-04-16 23:43","2023-04-17 10:08","2023-04-17 23:44",-163.940405,"black",1,"SDB","1",-73.74,45.47,"PETI",2023,4,17,12.8,6.4,9.6,11.5,0,42,2023-04-17 21:00:00,2023-04-17 17:00:00
"104","end",5,77881,67,0,0,"59:55.8",1.371302529,0.691603348,0.57999452,0.083887803,"59:59.4",6,"good",21,2024-01-10,"2024-01-09","2024-01-09 21:31","2024-01-10 12:35","2024-01-10 21:32",27.20624333,"black",1,"SDB","2",-73.74,45.47,"PETI",2024,1,10,6.4,-2.6,1.9,12.6,14,60,2024-01-10 21:00:00,2024-01-10 16:00:00
"127","end",7,77903,20,9.7,0,"59:55.5",0.876455783,0.56692366,0.455023866,0.135982497,"59:59.1",8,"good",21,2023-11-08,"2023-11-07","2023-11-07 21:37","2023-11-08 11:45","2023-11-08 21:35",24.08498667,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,11,8,4.5,-1.8,1.3,3.2,0,37,2023-11-08 21:00:00,2023-11-08 16:00:00
"224","end",4,68924,24,14.6,7.3,"59:56.4",1.301231795,0.734966222,0.635505082,0.108136849,"01:57.8",4,"good",21.01666667,2022-11-27,"2022-11-26","2022-11-26 21:18","2022-11-27 12:11","2022-11-27 21:17",-15.97047333,"black",1,"SDB","1",-73.74,45.47,"PETI",2022,11,27,10.7,2.9,6.8,3.2,0,32,2022-11-27 21:01:00,2022-11-27 16:01:00
"641","end",5,90359,45,0,9.7,"23:51.9",1.484213526,0.67257176,0.738340978,0.140228382,"01:14.1",12,"good",21.01666667,2024-12-29,"2024-12-28","2024-12-28 21:20","2024-12-29 12:36","2024-12-29 21:21",-20.49865834,"black",1,"SDB","3",-73.74,45.47,"PETI",2024,12,29,7.9,-3.1,2.4,5.3,6,0,2024-12-29 21:01:00,2024-12-29 16:01:00
"104","end",5,77881,11,9.7,0,"59:55.1",1.069349157,0.588359366,0.450636457,0.093781505,"02:55.1",6,"good",21.03333333,2023-11-15,"2023-11-14","2023-11-14 21:28","2023-11-15 11:55","2023-11-15 21:27",-24.98230167,"black",1,"SDB","2",-73.74,45.47,"PETI",2023,11,15,10,1.1,5.5,0.8,0,0,2023-11-15 21:02:00,2023-11-15 16:02:00
"105","end",6,77882,36,9.7,872.88,"59:58.7",0.823464347,0.56223224,0.305629877,0.065235612,"02:19.8",6,"good",21.03333333,2023-12-10,"2023-12-09","2023-12-09 21:14","2023-12-10 12:25","2023-12-10 21:14",-11.67030167,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,12,10,6.3,1.9,4.1,14.3,9,33,2023-12-10 21:02:00,2023-12-10 16:02:00
"121","end",2,77898,137,9.7,0,"53:45.1",1.478042756,0.782032414,0.672087274,0.32322674,"03:12.1",8,"good",21.05,2024-03-02,"2024-03-01","2024-03-01 22:44","2024-03-02 11:33","2024-03-02 22:45",-102.2983083,"black",1,"BDU","2",-73.74,45.47,"PETI",2024,3,2,4.5,-5.8,-0.6,2.8,0,0,2024-03-02 21:03:00,2024-03-02 16:03:00
"92","end",2,77869,21,0,9.7,"59:55.3",0.420819122,0.296904937,0.052158827,0.019728024,"04:51.3",5,"good",21.06666667,2023-11-18,"2023-11-17","2023-11-17 21:25","2023-11-18 11:59","2023-11-18 21:24",-20.09445333,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,18,3.8,0.9,2.4,0.9,0,33,2023-11-18 21:04:00,2023-11-18 16:04:00
"121","end",2,77898,74,19.4,601.61,"59:58.1",1.382318558,0.666093339,0.611021398,0.089977673,"05:12.9",8,"good",21.08333333,2023-12-30,"2023-12-29","2023-12-29 21:21","2023-12-30 12:36","2023-12-30 21:21",-16.73551667,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,12,30,1.4,-4.2,-1.4,1.7,0,0,2023-12-30 21:05:00,2023-12-30 16:05:00
"129","end",8,77904,14,9.7,0,"59:56.3",0.421787728,0.339693679,0.062784009,0.029200527,"05:11.9",8,"good",21.08333333,2023-11-05,"2023-11-04","2023-11-04 21:41","2023-11-05 11:41","2023-11-05 21:39",-34.58462333,"black",1,"BDU","2",-73.74,45.47,"PETI",2023,11,5,8.5,0,4.3,1.3,0,0,2023-11-05 21:05:00,2023-11-05 16:05:00
"617","end",2,90335,46,0,9.7,"59:56.9",1.003703107,0.614761826,0.710585932,0.121084296,"06:30.8",10,"good",21.1,2024-12-09,"2024-12-08","2024-12-08 21:14","2024-12-09 12:25","2024-12-09 21:14",-7.4863,"black",1,"BDU","3",-73.74,45.47,"PETI",2024,12,9,-3.2,-7.1,-5.2,2.7,9,43,2024-12-09 21:06:00,2024-12-09 16:06:00
